Segment,Category,Sub-Category,City,Order Date,Postal Code,Region,Ship Status,State,Profit,Quantity,Sales
Consumer,Technology,Phone and Fax,San Francisco,29-Nov-18,94122,Western,Late Delivery,California,7,1,20
Consumer,Technology,Phone and Fax,San Francisco,30-Oct-21,94122,Western,On Schedule,California,19,1,13
Consumer,Technology,Phone and Fax,San Francisco,2-Nov-18,94122,Western,Early Delivery,California,-4,2,869
Consumer,Technology,Phone and Fax,San Francisco,13-Jul-20,94122,Western,Early Delivery,California,-248,5,365
Consumer,Technology,Phone and Fax,San Francisco,19-Jan-21,94122,Western,Early Delivery,California,8,7,108
Consumer,Technology,Phone and Fax,San Francisco,17-Apr-19,94122,Western,Early Delivery,California,41,6,30
Consumer,Technology,Phone and Fax,San Francisco,12-Aug-18,94122,Western,Early Delivery,California,189,2,75
Corporate,Technology,Phone and Fax,San Francisco,26-Mar-18,94122,Western,Late Delivery,California,20,3,1578
Corporate,Technology,Phone and Fax,San Francisco,20-Jun-19,94122,Western,Late Delivery,California,28,5,92
Corporate,Technology,Phone and Fax,San Francisco,23-Jul-18,94122,Western,Early Delivery,California,0,2,18
Corporate,Technology,Phone and Fax,San Francisco,23-Jul-18,94122,Western,Early Delivery,California,1,3,38
Corporate,Technology,Phone and Fax,San Francisco,27-Dec-19,94122,Western,Early Delivery,California,5,4,38
Consumer,Technology,Printers,San Francisco,3-Sep-20,94122,Western,On Schedule,California,291,3,106
Consumer,Technology,Printers,San Francisco,6-Mar-19,94122,Western,Early Delivery,California,0,4,19
Corporate,Technology,Printers,San Francisco,31-Aug-19,94122,Western,Late Delivery,California,23,2,796
Corporate,Technology,Printers,San Francisco,16-Nov-21,94122,Western,On Schedule,California,1,1,358
Corporate,Office Supplies,Printing Paper,San Francisco,18-Sep-21,94122,Western,Early Delivery,California,-19,4,22
Consumer,Office Supplies,Printing Paper,San Francisco,17-Dec-21,94122,Western,Early Delivery,California,27,7,36
Corporate,Office Supplies,Printing Paper,San Francisco,9-Dec-18,94122,Western,Late Delivery,California,1,1,17
Consumer,Office Supplies,Printing Paper,San Francisco,16-Jun-21,94122,Western,Late Delivery,California,10,1,29
Consumer,Office Supplies,Printing Paper,San Francisco,20-Jul-18,94122,Western,Late Delivery,California,28,2,15
Consumer,Office Supplies,Printing Paper,San Francisco,13-Dec-21,94122,Western,Early Delivery,California,73,3,90
Consumer,Office Supplies,Printing Paper,San Francisco,17-Apr-19,94122,Western,Early Delivery,California,140,3,122
Consumer,Office Supplies,Printing Paper,San Francisco,30-Oct-21,94122,Western,On Schedule,California,-7,3,41
Consumer,Office Supplies,Printing Paper,San Francisco,15-Aug-18,94122,Western,Early Delivery,California,10,5,25
Consumer,Office Supplies,Printing Paper,San Francisco,12-May-19,94122,Western,Early Delivery,California,27,5,28
Consumer,Office Supplies,Printing Paper,San Francisco,27-Dec-18,94122,Western,On Schedule,California,15,5,26
Consumer,Office Supplies,Printing Paper,San Francisco,1-Dec-20,94122,Western,On Schedule,California,-321,5,444
Consumer,Office Supplies,Printing Paper,San Francisco,3-May-21,94122,Western,Early Delivery,California,38,5,1118
Consumer,Office Supplies,Printing Paper,San Francisco,12-May-19,94122,Western,Early Delivery,California,6,5,50
Consumer,Office Supplies,Printing Paper,San Francisco,13-Dec-21,94122,Western,Early Delivery,California,31,5,92
Consumer,Office Supplies,Printing Paper,San Francisco,1-Dec-20,94122,Western,On Schedule,California,15,6,14
Corporate,Office Supplies,Printing Paper,San Francisco,2-Dec-21,94122,Western,Late Delivery,California,7,7,15
Corporate,Office Supplies,Printing Paper,San Francisco,2-Dec-21,94122,Western,Late Delivery,California,4,7,105
Corporate,Office Supplies,Printing Paper,San Francisco,19-Sep-20,94122,Western,Early Delivery,California,75,2,14
Corporate,Office Supplies,Printing Paper,San Francisco,19-Sep-20,94122,Western,Early Delivery,California,28,3,19
Home Office,Office Supplies,Printing Paper,San Francisco,9-Nov-20,94122,Western,Late Delivery,California,19,3,27
Home Office,Office Supplies,Printing Paper,San Francisco,6-Nov-21,94122,Western,On Schedule,California,3,3,26
Home Office,Office Supplies,Printing Paper,San Francisco,6-Nov-21,94122,Western,On Schedule,California,9,3,78
Home Office,Office Supplies,Printing Paper,San Francisco,6-Nov-21,94122,Western,On Schedule,California,4,3,24
Home Office,Office Supplies,Printing Paper,San Francisco,30-Apr-21,94122,Western,Early Delivery,California,31,6,29
Home Office,Office Supplies,Printing Paper,San Francisco,9-Jul-18,94122,Western,Early Delivery,California,1,7,52
Home Office,Office Supplies,Printing Paper,San Francisco,7-Dec-21,94122,Western,Late Delivery,California,1,7,32
Corporate,Office Furniture,Standard Desks,San Francisco,12-Jul-18,94122,Western,Early Delivery,California,-18,2,169
Consumer,Office Furniture,Standard Desks,San Francisco,22-Jul-18,94122,Western,Early Delivery,California,-29,4,67
Consumer,Office Furniture,Standard Desks,San Francisco,4-Sep-21,94122,Western,Early Delivery,California,48,3,102
Consumer,Office Furniture,Standard Desks,San Francisco,16-Dec-20,94122,Western,Early Delivery,California,-11,5,29
Corporate,Office Furniture,Standard Desks,San Francisco,21-Jul-18,94122,Western,Early Delivery,California,-44,4,32
Corporate,Office Furniture,Standard Desks,San Francisco,8-Jul-18,94122,Western,Early Delivery,California,20,3,629
Corporate,Office Furniture,Standard Desks,San Francisco,12-May-21,94122,Western,On Schedule,California,21,3,42
Corporate,Office Furniture,Standard Desks,San Francisco,30-Jul-20,94122,Western,Early Delivery,California,27,2,20
Consumer,Office Supplies,Stationary Supplies,San Francisco,9-Jun-18,94122,Western,Late Delivery,California,2,3,20
Consumer,Office Supplies,Stationary Supplies,San Francisco,13-Aug-21,94122,Western,On Schedule,California,1,4,45
Consumer,Office Supplies,Stationary Supplies,San Francisco,25-Jul-18,94122,Western,Early Delivery,California,-620,5,490
Corporate,Office Supplies,Stationary Supplies,San Francisco,12-May-21,94122,Western,On Schedule,California,14,2,168
Corporate,Office Supplies,Stationary Supplies,San Francisco,23-Jul-18,94122,Western,Early Delivery,California,5,4,4
Home Office,Office Supplies,Stationary Supplies,San Francisco,16-Nov-20,94122,Western,On Schedule,California,12,5,21
Home Office,Office Supplies,Stationary Supplies,San Francisco,28-Nov-18,94122,Western,On Schedule,California,19,7,3
Consumer,Office Supplies,Storage and Archive,San Francisco,12-Oct-18,94122,Western,Early Delivery,California,21,2,5
Corporate,Office Supplies,Storage and Archive,San Francisco,9-Nov-20,94122,Western,Late Delivery,California,2,4,5
Consumer,Office Supplies,Storage and Archive,San Francisco,30-Jan-20,94122,Western,On Schedule,California,25,8,6
Consumer,Office Supplies,Storage and Archive,San Francisco,13-Aug-21,94122,Western,On Schedule,California,11,2,12
Consumer,Office Supplies,Storage and Archive,San Francisco,25-Jul-18,94122,Western,Early Delivery,California,8,5,3
Consumer,Office Supplies,Storage and Archive,San Francisco,22-Jul-18,94122,Western,Early Delivery,California,28,6,3
Consumer,Office Supplies,Storage and Archive,San Francisco,25-Nov-21,94122,Western,Early Delivery,California,55,3,24
Consumer,Office Supplies,Storage and Archive,San Francisco,2-Nov-18,94122,Western,Early Delivery,California,-4,6,24
Consumer,Office Supplies,Storage and Archive,San Francisco,5-Aug-18,94122,Western,On Schedule,California,10,7,49
Consumer,Office Supplies,Storage and Archive,San Francisco,9-Apr-20,94122,Western,Late Delivery,California,-30,2,10
Consumer,Office Supplies,Storage and Archive,San Francisco,1-Dec-20,94122,Western,On Schedule,California,-65,2,7
Consumer,Office Supplies,Storage and Archive,San Francisco,9-Apr-20,94122,Western,Late Delivery,California,-2,5,10
Corporate,Office Supplies,Storage and Archive,San Francisco,2-Dec-21,94122,Western,Late Delivery,California,40,7,10
Corporate,Office Supplies,Storage and Archive,San Francisco,21-Aug-19,94122,Western,Early Delivery,California,4,1,20
Corporate,Office Supplies,Storage and Archive,San Francisco,27-Dec-19,94122,Western,Early Delivery,California,7,2,24
Corporate,Office Supplies,Storage and Archive,San Francisco,12-Mar-21,94122,Western,Early Delivery,California,-653,2,74
Corporate,Office Supplies,Storage and Archive,San Francisco,3-Sep-19,94122,Western,On Schedule,California,-77,2,56
Home Office,Office Supplies,Storage and Archive,San Francisco,1-Sep-20,94122,Western,Late Delivery,California,12,3,6
Home Office,Office Supplies,Storage and Archive,San Francisco,6-Jun-21,94122,Western,Early Delivery,California,21,3,6
Consumer,Office Furniture,Storage Cabinets,San Francisco,25-Nov-21,94122,Western,Early Delivery,California,5,2,6
Corporate,Office Furniture,Storage Cabinets,San Francisco,31-Aug-19,94122,Western,Late Delivery,California,-66,2,8
Corporate,Office Furniture,Storage Cabinets,San Francisco,21-Aug-19,94122,Western,Early Delivery,California,-52,3,146
Home Office,Office Furniture,Storage Cabinets,San Francisco,28-Nov-18,94122,Western,On Schedule,California,10,5,7
Home Office,Office Furniture,Storage Cabinets,San Francisco,9-Jul-18,94122,Western,Early Delivery,California,-52,7,17
Consumer,Office Supplies,Label Maker Tape,San Mateo,8-Jul-21,94403,Western,Late Delivery,California,6,6,17
Corporate,Office Supplies,Printing Paper,Antioch,5-Dec-20,94509,Western,On Schedule,California,24,7,10
Consumer,Technology,Cables and Connectors,Brentwood,10-Nov-19,94513,Western,Early Delivery,California,4,3,16
Home Office,Technology,Cables and Connectors,Brentwood,7-Nov-21,94513,Western,Late Delivery,California,3,4,13
Corporate,Office Furniture,Corner Desks,Brentwood,25-Nov-18,94513,Western,Early Delivery,California,-9,7,230
Corporate,Office Supplies,Envelopes,Brentwood,17-Aug-21,94513,Western,Late Delivery,California,375,5,78
Corporate,Office Supplies,Folders,Brentwood,17-Aug-21,94513,Western,Late Delivery,California,28,3,343
Corporate,Office Supplies,Folders,Brentwood,17-Aug-21,94513,Western,Late Delivery,California,76,3,21
Corporate,Office Supplies,Kitchen Appliances,Brentwood,25-Nov-18,94513,Western,Early Delivery,California,-15,2,21
Corporate,Office Supplies,Kitchen Appliances,Brentwood,17-Aug-21,94513,Western,Late Delivery,California,3,3,17
Consumer,Office Supplies,Label Maker Tape,Brentwood,29-Dec-18,94513,Western,Early Delivery,California,14,9,229
Consumer,Technology,Phone and Fax,Brentwood,29-Dec-18,94513,Western,Early Delivery,California,97,4,60
Corporate,Technology,Phone and Fax,Brentwood,17-Aug-21,94513,Western,Late Delivery,California,2,2,298
Home Office,Technology,Phone and Fax,Brentwood,7-Nov-21,94513,Western,Late Delivery,California,3,7,22
Corporate,Office Supplies,Printing Paper,Brentwood,25-Nov-18,94513,Western,Early Delivery,California,-5,1,34
Corporate,Office Supplies,Printing Paper,Brentwood,17-Aug-21,94513,Western,Late Delivery,California,6,2,727
Corporate,Office Supplies,Storage and Archive,Brentwood,6-Dec-21,94513,Western,Early Delivery,California,-21,14,28
Corporate,Office Supplies,Storage and Archive,Brentwood,17-Aug-21,94513,Western,Late Delivery,California,-299,2,73
Corporate,Office Supplies,Artwork and Statues,Concord,21-Jul-21,94521,Western,Late Delivery,California,5,2,69
Home Office,Technology,Cables and Connectors,Concord,8-Apr-18,94521,Western,Early Delivery,California,10,2,100
Consumer,Office Furniture,Computer Chairs,Concord,12-Feb-18,94521,Western,On Schedule,California,55,6,13
Consumer,Office Furniture,Corner Desks,Concord,12-Dec-18,94521,Western,Early Delivery,California,2,5,3
Consumer,Office Supplies,Folders,Concord,17-Nov-20,94521,Western,On Schedule,California,-4,4,6
Corporate,Technology,Phone and Fax,Concord,21-Jul-21,94521,Western,Late Delivery,California,34,7,3
Home Office,Office Furniture,Standard Desks,Concord,8-Apr-18,94521,Western,Early Delivery,California,-54,2,63
Consumer,Office Furniture,Storage Cabinets,Concord,3-Sep-21,94521,Western,Late Delivery,California,5,6,763
Home Office,Office Supplies,Artwork and Statues,Danville,2-Nov-21,94526,Western,Early Delivery,California,0,3,7
Home Office,Office Furniture,Corner Desks,Danville,2-Nov-21,94526,Western,Early Delivery,California,4,5,4
Home Office,Office Supplies,Envelopes,Danville,2-Nov-21,94526,Western,Early Delivery,California,8,5,4
Home Office,Office Supplies,Envelopes,Danville,2-Nov-21,94526,Western,Early Delivery,California,457,5,9
Home Office,Office Supplies,Folders,Danville,2-Nov-21,94526,Western,Early Delivery,California,2,4,11
Home Office,Office Supplies,Storage and Archive,Danville,2-Nov-21,94526,Western,Early Delivery,California,90,3,39
Corporate,Office Furniture,Corner Desks,Fairfield,28-Mar-21,94533,Western,Late Delivery,California,770,4,11
Corporate,Office Furniture,Corner Desks,Fairfield,28-Mar-21,94533,Western,Late Delivery,California,-55,5,4
Corporate,Office Supplies,Folders,Fairfield,30-Dec-21,94533,Western,Early Delivery,California,57,2,10
Corporate,Office Supplies,Folders,Fairfield,30-Dec-21,94533,Western,Early Delivery,California,63,2,31
Corporate,Technology,Printers,Fairfield,28-Mar-21,94533,Western,Late Delivery,California,-1,10,16
Corporate,Office Supplies,Printing Paper,Fairfield,28-Mar-21,94533,Western,Late Delivery,California,35,7,73
Corporate,Office Supplies,Printing Paper,Fairfield,28-Mar-21,94533,Western,Late Delivery,California,28,7,14
Corporate,Office Supplies,Printing Paper,Fairfield,28-Mar-21,94533,Western,Late Delivery,California,208,7,30
Corporate,Office Supplies,Storage and Archive,Fairfield,28-Mar-21,94533,Western,Late Delivery,California,9,7,43
Consumer,Technology,Phone and Fax,Dublin,13-Nov-21,94568,Western,On Schedule,California,22,3,105
Home Office,Office Furniture,Corner Desks,Vallejo,19-May-20,94591,Western,Early Delivery,California,3,4,27
Home Office,Office Supplies,Folders,Vallejo,19-May-20,94591,Western,Early Delivery,California,10,3,12
Consumer,Office Supplies,Folders,Vallejo,1-Apr-18,94591,Western,Late Delivery,California,-3,5,9
Consumer,Office Supplies,Folders,Vallejo,4-Oct-18,94591,Western,Early Delivery,California,204,6,4
Consumer,Office Supplies,Label Maker Tape,Vallejo,1-Apr-18,94591,Western,Late Delivery,California,25,7,39
Consumer,Office Supplies,Label Maker Tape,Vallejo,4-Oct-18,94591,Western,Early Delivery,California,10,6,2
Consumer,Office Supplies,Artwork and Statues,Oakland,21-Aug-21,94601,Western,On Schedule,California,69,6,26
Corporate,Office Supplies,Artwork and Statues,Oakland,2-Dec-21,94601,Western,Early Delivery,California,11,2,30
Home Office,Office Supplies,Artwork and Statues,Oakland,7-Jan-20,94601,Western,Early Delivery,California,3,2,17
Consumer,Technology,Cables and Connectors,Oakland,13-May-18,94601,Western,Early Delivery,California,29,7,12
Consumer,Technology,Cables and Connectors,Oakland,8-Nov-20,94601,Western,Early Delivery,California,3,6,6
Consumer,Office Furniture,Computer Chairs,Oakland,20-Nov-19,94601,Western,Early Delivery,California,9,2,74
Corporate,Office Furniture,Computer Chairs,Oakland,2-Dec-21,94601,Western,Early Delivery,California,17,2,356
Home Office,Office Furniture,Computer Chairs,Oakland,24-Oct-19,94601,Western,Late Delivery,California,4,1,415
Consumer,Office Furniture,Corner Desks,Oakland,14-Oct-21,94601,Western,Late Delivery,California,12,5,5
Consumer,Office Furniture,Corner Desks,Oakland,21-Aug-21,94601,Western,On Schedule,California,1,6,11
Consumer,Office Furniture,Corner Desks,Oakland,12-Dec-18,94601,Western,On Schedule,California,4,3,4
Consumer,Office Furniture,Corner Desks,Oakland,12-Dec-18,94601,Western,On Schedule,California,2,3,12
Consumer,Office Furniture,Corner Desks,Oakland,15-Aug-19,94601,Western,Early Delivery,California,9,4,8
Consumer,Office Supplies,Folders,Oakland,21-Aug-21,94601,Western,On Schedule,California,9,4,30
Corporate,Office Supplies,Folders,Oakland,4-Sep-21,94601,Western,Early Delivery,California,202,3,38
Consumer,Office Supplies,Kitchen Appliances,Oakland,21-Aug-21,94601,Western,On Schedule,California,3,2,6
Consumer,Office Supplies,Label Maker Tape,Oakland,21-Aug-21,94601,Western,On Schedule,California,10,5,52
Corporate,Office Supplies,Label Maker Tape,Oakland,14-Aug-20,94601,Western,Late Delivery,California,-16,4,11
Consumer,Technology,Phone and Fax,Oakland,21-Aug-21,94601,Western,On Schedule,California,41,9,25
Consumer,Technology,Phone and Fax,Oakland,20-Nov-19,94601,Western,Early Delivery,California,24,14,12
